seed,pin_set,shoreline-development,hypsometric-bimodality,shelf-fraction,continent-count,largest-continent-share,plate-size-gini,landmass-count,refusal
718,default,5.8401772,3.4184626,0.035130121,8,0.23474307,0.63744934,17,
719,default,6.992556,3.1215863,0.054416288,6,0.21671063,0.72742352,47,
720,default,6.8535925,3.4850369,0.051291441,7,0.38981895,0.5372433,37,
721,default,7.0546347,3.6353325,0.043454909,7,0.45035461,0.7563638,39,
722,default,6.1470132,3.4231559,0.035667204,10,0.3629456,0.64856955,26,
723,default,6.8474936,3.0518695,0.0527318,7,0.44730148,0.76327505,23,
724,default,6.4580218,3.4883768,0.047434207,7,0.49962486,0.78078114,18,
725,default,5.7618919,3.4530915,0.035618378,8,0.2591625,0.74678808,22,
726,default,7.1514869,3.356721,0.058468825,5,0.5811674,0.61526443,30,
727,default,7.6201096,2.780632,0.051779698,12,0.22254868,0.67069805,49,
728,default,8.3271784,2.9789268,0.060910112,6,0.34587392,0.78898532,34,
729,default,6.7874599,3.2189515,0.048947805,10,0.22942097,0.66370819,22,
730,default,6.4498175,3.4325963,0.045945022,10,0.19678918,0.73993098,25,
731,default,5.9274244,3.5363435,0.035667204,8,0.27680817,0.33843291,21,
732,default,7.4288729,2.9392054,0.061813388,8,0.48588463,0.55047564,34,
733,default,6.3571544,3.1194369,0.049436063,5,0.72872504,0.65667992,24,
734,default,7.546952,3.3195321,0.048459548,10,0.32756923,0.74910695,42,
735,default,8.4936362,2.3796803,0.081001904,4,0.83177782,0.78434484,51,
736,default,6.7403569,3.0917457,0.043357258,8,0.37872102,0.74329053,22,
737,default,7.7746206,2.8509893,0.06029979,8,0.48588386,0.70467598,48,
738,default,5.7353854,3.6074032,0.03588692,9,0.26522798,0.70733851,26,
739,default,6.8826672,3.1327244,0.053171232,8,0.18167785,0.69683802,41,
740,default,8.0126258,2.561001,0.074190713,7,0.44657905,0.43492614,40,
741,default,6.6800767,3.1593954,0.054489527,7,0.31990418,0.5608385,31,
742,default,7.5410511,2.800885,0.064254675,7,0.4112445,0.70879702,41,
743,default,7.4128845,2.9366041,0.053757141,8,0.26681768,0.73356526,55,
744,default,6.5925491,3.4188859,0.032908549,8,0.20727472,0.7638543,27,
745,default,5.5113659,3.9603369,0.037498169,8,0.24855679,0.36598148,15,
746,default,6.4671017,3.5078969,0.047409794,8,0.31117786,0.6977057,35,
747,default,7.1435357,3.305624,0.052951516,5,0.37015975,0.65018798,29,
748,default,7.0310669,2.7848205,0.062203994,5,0.56518735,0.64958308,32,
749,default,6.6494101,3.4874307,0.040598604,11,0.27128214,0.71123527,32,
750,default,6.3229935,3.2525909,0.047312143,8,0.27497616,0.679293,24,
751,default,7.4196044,3.0081763,0.061984278,4,0.69356421,0.61671457,39,
752,default,7.0226965,2.9883201,0.053586251,8,0.34780269,0.75187015,24,
753,default,7.7287767,2.8523923,0.053122406,6,0.47577243,0.69629847,34,
754,default,7.4272164,3.0312347,0.046897124,7,0.40890148,0.67371501,42,
755,default,7.0471355,3.0412812,0.054196572,6,0.45853509,0.71745605,26,
756,default,6.3854294,3.5016141,0.03886529,6,0.37665856,0.74982148,33,
757,default,7.3752645,3.4059583,0.045237049,10,0.27020705,0.7004378,27,
758,default,7.0865478,3.0339508,0.053293296,8,0.38948655,0.70588536,30,
759,default,6.7042817,3.252646,0.041990137,8,0.23392276,0.84236291,25,
760,default,6.3455912,3.2146833,0.046457692,8,0.22828784,0.78746531,31,
761,default,6.7198887,3.2954205,0.049509301,6,0.66875647,0.71904991,31,
762,default,6.5157877,3.6727712,0.048410722,9,0.16650988,0.70955194,23,
763,default,7.3250913,3.0652984,0.056320492,5,0.4541579,0.74100386,38,
764,default,6.5833395,3.4430419,0.052975929,7,0.3866482,0.36475048,32,
765,default,7.2378733,3.0139736,0.059640643,7,0.62669224,0.70509113,40,
766,default,7.3888038,3.1571184,0.054025682,7,0.43610192,0.72803045,34,
767,default,6.6632022,3.1052864,0.041233338,9,0.45641109,0.45854029,30,
768,default,6.6743149,2.4913381,0.046652995,9,0.26891562,0.77840166,34,
769,default,7.1622711,3.1395149,0.056320492,5,0.53392056,0.60638907,29,
770,default,7.1354355,3.2165457,0.060421854,6,0.32714642,0.75009654,27,
771,default,7.0034402,3.2265955,0.058371173,7,0.46338941,0.73856627,20,
772,default,7.6997857,2.6034861,0.057858503,9,0.31358314,0.69032402,74,
773,default,6.2533071,3.373409,0.042600459,8,0.20326445,0.72935349,24,
774,default,5.4573966,3.7392395,0.036277526,9,0.2567712,0.66674601,18,
775,default,7.3056876,3.0021836,0.048068942,8,0.43908555,0.56333553,29,
776,default,6.6038944,3.2498498,0.054733656,3,0.76892632,0.74704848,22,
777,default,6.3811073,3.3408739,0.054806894,5,0.62558068,0.74265254,19,
778,default,6.7521705,3.2058456,0.051389092,9,0.34861138,0.64331909,26,
779,default,6.418333,3.4465945,0.038303794,10,0.32631042,0.76393161,25,
780,default,7.7820321,2.5695514,0.067648064,10,0.20706242,0.69548534,49,
781,default,5.8372618,3.8108106,0.036448416,6,0.52383231,0.67658779,16,
782,default,6.4262546,3.3019669,0.052780626,7,0.47206581,0.68044989,23,
783,default,6.5344586,3.5322092,0.0362287,9,0.46293395,0.7113272,34,
784,default,7.9616071,2.8343829,0.057760852,9,0.37476866,0.6178597,40,
785,default,5.290588,4.0301853,0.033470045,7,0.18868808,0.716572,20,
786,default,7.3704614,3.0347919,0.048483961,6,0.31179864,0.73637663,38,
787,default,7.2236714,3.3011265,0.041282164,9,0.31403525,0.71865547,35,
788,default,6.5954601,3.3971882,0.040598604,6,0.39331418,0.51278421,29,
789,default,6.6336128,3.6445696,0.044040818,8,0.25888788,0.61377403,33,
790,default,7.0336575,3.2487101,0.044944095,10,0.28246917,0.74051438,31,
791,default,6.6420067,3.3342305,0.044040818,10,0.19830679,0.76369074,23,
792,default,8.2922755,2.4388853,0.079195352,8,0.45161129,0.66362482,70,
793,default,7.0259969,3.4097326,0.048654851,9,0.2325454,0.78509868,29,
794,default,7.2292484,2.8956595,0.064694107,8,0.25352182,0.65190095,24,
795,default,6.0633061,3.6819095,0.041306577,8,0.29770796,0.74589901,24,
796,default,6.9251121,3.1885763,0.050803183,7,0.31640711,0.70893098,27,
797,default,5.824007,3.6723702,0.041355403,7,0.31526412,0.7758389,28,
798,default,6.796728,3.3968237,0.050656706,7,0.24907444,0.74499292,32,
799,default,7.5582861,3.3247742,0.048142181,8,0.22713579,0.68219325,38,
800,default,7.7355679,2.7630526,0.061154241,9,0.47144286,0.63224156,28,
801,default,6.8658996,3.42341,0.042136614,10,0.20526488,0.67040319,29,
802,default,6.6380785,3.5981855,0.038962941,8,0.35401489,0.55737296,19,
803,default,6.9278667,3.2037787,0.045432352,9,0.19758387,0.5034347,31,
804,default,6.8438191,3.5366826,0.036106635,12,0.20215705,0.76893218,30,
805,default,7.2493813,3.2537758,0.059250037,4,0.52643829,0.57047245,27,
806,default,6.7805083,3.5629233,0.040940384,9,0.22700724,0.69514782,40,
807,default,6.382387,3.2008281,0.052756213,5,0.37743543,0.80848356,17,
808,default,7.1623696,3.4478953,0.055246326,9,0.20584609,0.58973949,31,
809,default,6.8305419,3.2817352,0.047214491,7,0.49928147,0.74819711,24,
810,default,6.928179,3.583562,0.039475612,9,0.25493802,0.53884088,30,
811,default,6.9314179,3.0848536,0.04626239,7,0.48615907,0.67715828,21,
812,default,6.5541647,3.0893568,0.05043699,9,0.2789605,0.50763472,32,
813,default,6.8808415,3.0787194,0.04465114,10,0.2565225,0.69632267,32,
814,default,7.4098423,2.9305713,0.05307358,6,0.58293839,0.6987675,25,
815,default,6.2827636,3.4995612,0.038035252,9,0.15556299,0.79423971,27,
816,default,7.7777393,3.035878,0.053513012,7,0.28402068,0.78184659,45,
817,default,8.0571525,2.6095911,0.075386944,7,0.4316613,0.69389265,42,
818,default,6.9862745,3.2993633,0.040891558,11,0.16740965,0.70525824,27,
819,default,6.366845,3.7969998,0.036521654,8,0.30355549,0.53393479,16,
820,default,6.7545898,3.5687106,0.047263317,9,0.35351005,0.74344514,36,
821,default,4.912474,3.9913773,0.027781847,9,0.26069072,0.7240351,16,
822,default,6.5029981,3.522898,0.041526293,7,0.23418732,0.60469459,32,
823,default,7.9590466,2.9742099,0.058249109,10,0.44559701,0.68513225,28,
824,default,8.311691,2.492433,0.075704311,8,0.42632603,0.78318708,42,
825,default,6.8167395,3.17372,0.050290513,7,0.23236682,0.7006507,25,
826,default,7.6270127,2.8654921,0.069210488,8,0.42872025,0.73134006,38,
827,default,7.4129478,2.7948365,0.06872223,5,0.79431446,0.7057797,34,
828,default,6.4715702,3.3281328,0.051413505,6,0.32284619,0.785332,24,
829,default,7.0085889,3.1064985,0.052609736,10,0.16574699,0.72684982,36,
830,default,7.0485264,3.10006,0.054611591,6,0.48743102,0.73731751,30,
831,default,7.1983746,2.899295,0.043015478,8,0.30239495,0.49069327,27,
832,default,7.1869113,3.3952566,0.045456765,10,0.23479831,0.6757445,33,
833,default,7.7475579,3.1272532,0.063156096,7,0.68010782,0.54501733,33,
834,default,6.5312813,3.6512744,0.040818319,8,0.22689677,0.66000383,33,
835,default,7.6983059,2.7969773,0.055929886,9,0.22189734,0.78068482,48,
836,default,5.7592848,3.7985201,0.039744153,8,0.26264045,0.73771788,23,
837,default,6.0082966,3.6488175,0.047043601,9,0.33136055,0.66336699,19,
838,default,5.737663,3.8148566,0.03232264,8,0.21199204,0.68749288,17,
839,default,6.0354104,3.9018771,0.034934818,10,0.19156522,0.79857917,29,
840,default,6.750178,3.3241772,0.042600459,9,0.27603106,0.51272798,27,
841,default,6.6528241,2.8571203,0.061373956,7,0.43333681,0.77553891,32,
842,default,6.369116,3.2717447,0.0527318,7,0.24031798,0.63125423,19,
843,default,7.1074238,3.2320615,0.049387237,8,0.23680164,0.76616132,24,
844,default,6.6864279,3.6049703,0.042746936,8,0.18520296,0.74855799,25,
845,default,7.3916436,3.121878,0.044504663,8,0.2274889,0.66613858,39,
846,default,7.4704649,3.0165224,0.059176798,6,0.33399491,0.40634613,26,
847,default,6.5614856,3.5453645,0.044455837,8,0.31746504,0.36043162,26,
848,default,6.3499085,3.0216668,0.056344905,5,0.36359945,0.6888775,22,
849,default,6.7722577,3.2473566,0.047849226,9,0.37245155,0.70700894,33,
850,default,6.0286968,3.9126967,0.047043601,12,0.1938172,0.75444925,21,
851,default,7.1387179,2.6592826,0.064596455,8,0.26917698,0.79865538,33,
852,default,6.7347636,3.278871,0.044260534,9,0.20481687,0.77632255,31,
853,default,6.6084728,3.5302285,0.039622089,8,0.40478737,0.47937974,24,
854,default,7.5649886,3.1536018,0.056881988,6,0.32233681,0.77154436,35,
855,default,6.9053269,3.022152,0.042307505,10,0.26120609,0.65913987,32,
856,default,6.9442551,3.5281518,0.042673698,10,0.54401181,0.7101028,31,
857,default,5.9554517,3.848661,0.040207998,7,0.20983082,0.60224216,28,
858,default,6.3676157,3.5324591,0.040549778,7,0.29103404,0.55847396,28,
859,default,6.9685983,3.3514856,0.045114985,7,0.25927997,0.74337733,28,
860,default,6.5455798,3.7676538,0.041233338,7,0.3029575,0.75878157,28,
861,default,6.3706694,3.3881206,0.038938528,7,0.45482546,0.73951772,28,
862,default,6.8697132,3.0589338,0.043821102,7,0.29816221,0.61297109,26,
863,default,8.3333592,3.0408391,0.059591817,7,0.36736223,0.53707411,38,
864,default,6.4403416,3.4342937,0.039109418,8,0.52283757,0.77406194,17,
865,default,7.5600521,2.7567804,0.064034959,7,0.31747309,0.57401067,51,
866,default,6.0799229,3.6593259,0.046994776,6,0.46388485,0.58037327,19,
867,default,6.2387324,3.6305379,0.038938528,8,0.34598071,0.77624665,32,
868,default,6.5848522,3.5230205,0.040281236,10,0.23875677,0.67950398,26,
869,default,7.4236865,2.804941,0.058517651,6,0.73438763,0.62288625,33,
870,default,5.8298253,3.5842701,0.032005273,8,0.21302455,0.70850335,21,
871,default,6.667725,3.409713,0.047238904,6,0.66733908,0.62651917,27,
872,default,6.9309461,3.3910138,0.050754358,6,0.51873852,0.76328025,28,
873,default,6.6870299,2.8889581,0.061398369,5,0.6218031,0.37048362,32,
874,default,6.7543833,3.4842471,0.048850154,9,0.2264657,0.73195795,31,
875,default,7.4058144,2.7863313,0.057712026,9,0.29228366,0.63355377,41,
876,default,7.0836198,3.4073678,0.047653923,11,0.20742923,0.4647234,27,
877,default,6.5403934,3.3009722,0.046555344,5,0.42817851,0.73099574,25,
878,default,6.2935875,3.9580521,0.033470045,9,0.2200442,0.50307114,22,
879,default,7.4082672,2.8030118,0.061642498,5,0.53029563,0.64457204,42,
880,default,7.05687,3.369013,0.048557199,10,0.17837401,0.68918405,29,
881,default,6.0030887,3.7124351,0.042429569,7,0.34877346,0.76104108,22,
882,default,6.8938163,3.0703218,0.055343977,5,0.47408772,0.74036724,29,
883,default,7.0201709,3.3509549,0.036668131,11,0.19728682,0.74040051,41,
884,default,7.0293507,2.9603062,0.047312143,10,0.35918527,0.64438314,35,
885,default,7.2133186,3.0490249,0.052170304,7,0.45434652,0.55370644,41,
886,default,6.041959,3.6006504,0.040915971,6,0.37708195,0.59963198,34,
887,default,7.3405785,2.9174305,0.060568332,8,0.61048623,0.72090302,25,
888,default,6.5711414,3.4073466,0.03657048,10,0.16678483,0.72901561,29,
889,default,6.9070959,3.1355842,0.056466969,10,0.20919019,0.54473794,34,
890,default,6.8494382,3.24767,0.047190079,9,0.25707882,0.62855689,20,
891,default,5.97635,3.681589,0.03674137,9,0.29662249,0.78960988,20,
892,default,5.5625401,3.5282754,0.044773204,8,0.33805177,0.75283712,22,
893,default,8.4665057,2.5494836,0.071212343,6,0.78191761,0.69372474,39,
894,default,5.8888629,3.2993695,0.044016405,4,0.51632933,0.71458099,20,
895,default,5.6422513,3.8341311,0.033616523,8,0.23426903,0.66645361,24,
896,default,5.8892226,3.3651758,0.03691226,9,0.21998653,0.78837878,22,
897,default,7.8997845,2.8244488,0.061984278,12,0.2111711,0.7560867,54,
898,default,6.7572,3.2963742,0.046677408,9,0.32122329,0.76935234,25,
899,default,9.1458379,2.5051933,0.057785264,11,0.18849625,0.75225318,77,
900,default,6.8300902,3.2957312,0.041648357,8,0.24375787,0.6653972,31,
901,default,7.4914692,3.1069088,0.056833162,9,0.20363115,0.77106831,40,
902,default,7.270221,3.3868875,0.050388165,7,0.43146691,0.76469519,25,
903,default,6.6305779,3.3088321,0.056100776,8,0.2403323,0.75572694,29,
904,default,6.7126109,3.1424354,0.051682047,9,0.34318535,0.77707523,34,
905,default,6.3091477,3.4525638,0.039646502,9,0.22635069,0.69040747,26,
906,default,7.3923934,2.8305758,0.059054734,4,0.53346835,0.51573003,38,
907,default,5.8116963,4.0903512,0.034812753,10,0.30613915,0.72104966,22,
908,default,6.4585185,3.6674078,0.044529076,6,0.25449891,0.71983232,28,
909,default,6.2372731,3.257239,0.042746936,11,0.17600687,0.67605865,32,
910,default,7.7197332,3.3269445,0.055954299,8,0.21023445,0.7389415,52,
911,default,6.9429157,3.3958718,0.053928031,7,0.2895977,0.71201941,27,
912,default,6.8060269,3.5336737,0.050217275,9,0.45631935,0.68067214,24,
913,default,7.3073793,3.1248975,0.057052878,9,0.23503708,0.77278867,41,
914,default,7.528851,2.9990773,0.05290269,7,0.44678539,0.80925411,33,
915,default,7.1573072,3.0806542,0.05451394,8,0.35200257,0.74509623,36,
916,default,6.8414156,3.6911534,0.048313071,9,0.40183368,0.66806563,27,
917,default,7.4352947,3.1444964,0.062057517,7,0.31658981,0.67299367,36,
918,default,7.1919438,2.943215,0.055173087,10,0.27413407,0.67806443,39,
919,default,7.9135464,2.5389105,0.05417216,9,0.20538884,0.69878703,58,
920,default,6.7475141,3.5178195,0.033543284,12,0.20653149,0.62919578,30,
921,default,6.8577783,3.3766951,0.050485816,5,0.64204261,0.50691059,33,
922,default,7.4101359,2.9415643,0.058151457,7,0.28458081,0.75886594,41,
923,default,6.1571079,3.4983797,0.037546995,6,0.48413754,0.6951344,18,
924,default,6.8498585,3.245389,0.05961623,4,0.78122368,0.68690982,27,
925,default,7.3603822,2.9548145,0.055832235,7,0.35673722,0.58254263,39,
926,default,6.2038394,3.5098276,0.053049168,8,0.46567393,0.79709798,28,
927,default,6.6445993,3.278568,0.041355403,9,0.45146345,0.4370799,23,
928,default,6.4984313,3.2931449,0.045993848,9,0.39234837,0.72388067,23,
929,default,6.6106791,3.2576365,0.050583468,10,0.31132543,0.62862946,38,
930,default,6.7526235,3.0610755,0.053537425,7,0.40096105,0.65108023,39,
931,default,6.283451,3.3613811,0.048166593,7,0.63400783,0.76267243,29,
932,default,6.4063356,3.8830541,0.033470045,9,0.19942857,0.70514721,27,
933,default,7.8110353,2.9006401,0.059811533,9,0.18080247,0.649424,41,
934,default,6.9326739,3.4172733,0.050559055,10,0.19937779,0.76014133,27,
935,default,7.7518413,2.9155367,0.063156096,9,0.34901796,0.69589787,30,
936,default,7.2535427,3.0572555,0.068648992,4,0.58118652,0.75310971,33,
937,default,6.0919809,3.4186171,0.039841805,8,0.34292115,0.74024518,33,
938,default,7.6939229,3.3199578,0.057004053,9,0.36378578,0.6125357,35,
939,default,6.1478648,3.4082427,0.046115912,8,0.33730467,0.69906661,26,
940,default,6.2864377,3.7785526,0.038840877,8,0.26104599,0.74432924,17,
941,default,7.1923597,3.0379832,0.047238904,9,0.24040613,0.77024654,36,
942,default,6.3468628,3.3763177,0.041526293,8,0.30834678,0.70262165,30,
943,default,7.0816912,3.2562058,0.046750647,8,0.1994302,0.7445071,36,
944,default,6.4722337,3.4536696,0.050241687,5,0.6770839,0.77376186,23,
945,default,6.6816331,3.59615,0.039524437,9,0.26594245,0.71413814,25,
946,default,7.3433231,3.6568085,0.043381671,9,0.21527727,0.76993616,34,
947,default,5.7992712,3.4798355,0.049045457,3,0.57214325,0.35790489,19,
948,default,6.6579846,3.6104435,0.035471901,10,0.18117263,0.69054426,33,
949,default,8.1192711,2.5676311,0.074361603,6,0.52823482,0.72865676,48,
950,default,6.4358021,3.4954913,0.037376105,12,0.30047939,0.67540467,32,
951,default,6.7952625,3.3075151,0.047849226,6,0.54509377,0.65507184,29,
952,default,6.3074959,3.5549436,0.032542356,9,0.22768547,0.70232573,24,
953,default,6.2081719,3.5771364,0.040305649,8,0.24308028,0.62875619,25,
954,default,6.6853919,3.2873036,0.045969435,9,0.18175471,0.65565995,28,
955,default,7.3427255,3.1765182,0.04711684,8,0.23651204,0.69675309,31,
956,default,7.151473,2.9258044,0.055148674,7,0.3607932,0.63470379,35,
957,default,6.0406095,3.7039254,0.039963869,7,0.37688835,0.52286166,22,
958,default,6.9232248,3.5697337,0.031394951,10,0.17642262,0.71547846,32,
959,default,7.2790631,3.0736357,0.048288658,11,0.30500259,0.46235429,33,
960,default,6.8106898,3.2477032,0.042478395,9,0.20307669,0.73244715,29,
961,default,6.6369668,3.6770633,0.041306577,12,0.21267001,0.78022892,28,
962,default,6.5354087,3.1777813,0.054660417,5,0.47790319,0.74136598,16,
963,default,6.9061942,3.2867666,0.05451394,3,0.47948175,0.53026179,26,
964,default,5.9717653,3.2864739,0.043503735,9,0.26630401,0.73716561,24,
965,default,6.954863,3.4048696,0.043064304,9,0.26451697,0.7069758,44,
966,default,6.6969812,3.0864266,0.048117768,8,0.23224513,0.64997742,18,
967,default,7.3300848,2.9696705,0.053952444,10,0.21707732,0.76396591,33,
968,default,7.5954397,3.1966813,0.049265173,10,0.16983278,0.7528944,42,
969,default,6.0938125,3.9290437,0.036033397,8,0.18356164,0.74036025,23,
970,default,6.8436125,3.017524,0.04482203,8,0.29936136,0.79710812,30,
971,default,7.8040352,2.852389,0.053439773,8,0.33061284,0.67516002,42,
972,default,6.3729867,3.4281827,0.045578829,8,0.41088115,0.64100525,23,
973,default,6.6330039,3.8145065,0.039060593,7,0.20313228,0.73267754,26,
974,default,6.4385059,3.5694543,0.043991993,9,0.27481488,0.76250549,27,
975,default,7.6861293,2.9834422,0.056003125,14,0.24378054,0.70632734,43,
976,default,7.1770884,3.0735305,0.050217275,9,0.28697666,0.65176871,33,
977,default,6.2646585,3.5083606,0.055441629,7,0.32756903,0.55820967,20,
978,default,7.575239,3.3416586,0.052609736,11,0.28922438,0.78010253,35,
979,default,7.5615918,2.9042145,0.056442557,11,0.16600766,0.6816056,39,
980,default,6.7340689,2.9218552,0.061373956,7,0.36357849,0.56108914,29,
981,default,7.5574734,2.9973599,0.062619013,7,0.34492274,0.79410859,51,
982,default,7.9302187,2.8564889,0.057809677,7,0.37585054,0.76959675,47,
983,default,8.1405431,2.4940213,0.068160734,10,0.3449129,0.7251296,29,
984,default,6.7413823,2.9200258,0.055783409,6,0.54210604,0.78242552,24,
985,default,7.5338442,3.3071705,0.046506518,10,0.40016932,0.74213675,29,
986,default,6.0934115,3.2769115,0.038792051,9,0.2132964,0.7731917,27,
987,default,7.0276998,3.4688831,0.042942239,11,0.17456582,0.69748792,31,
988,default,6.8028046,3.3456168,0.054587178,7,0.29717633,0.71352717,28,
989,default,6.6302406,3.1685176,0.048435135,9,0.25525732,0.72709666,24,
990,default,7.6563256,2.6308351,0.0650603,6,0.62405939,0.6797014,41,
991,default,7.6228057,2.653082,0.070309067,6,0.63157377,0.7432078,44,
992,default,7.4586005,2.6949615,0.0502661,12,0.25598691,0.61779998,54,
993,default,7.3396269,3.1994822,0.050681119,10,0.24527683,0.71000867,44,
994,default,6.2939051,3.5476091,0.040110346,8,0.43267231,0.57213489,14,
995,default,6.0733953,3.4076727,0.040867145,8,0.27100963,0.76276721,22,
996,default,6.3346051,3.6294327,0.038743225,7,0.45248,0.77692914,24,
997,default,7.0989904,3.191025,0.059005908,6,0.61311713,0.74820853,37,
998,default,6.7160874,3.4345993,0.050534642,7,0.59357852,0.71372051,34,
999,default,8.1250825,2.9190692,0.053220058,8,0.29037588,0.78425077,33,
1000,default,6.7810395,3.4871865,0.048728089,6,0.6011236,0.68389944,28,
1001,default,6.7987504,3.0090917,0.059884771,7,0.31669339,0.75404666,44,
1002,default,6.8042949,3.6358564,0.050314926,8,0.33530994,0.74292324,35,
1003,default,6.5267642,3.2429653,0.042478395,9,0.26610765,0.74084382,34,
1004,default,7.6625601,3.2996549,0.058249109,10,0.19061936,0.68383868,35,
1005,default,6.0343119,3.7312387,0.039841805,8,0.2949603,0.69836567,19,
1006,default,6.0737172,3.6656201,0.036253113,5,0.45693284,0.82098473,22,
1007,default,7.0692456,3.141175,0.043161955,8,0.31134378,0.5549743,39,
1008,default,5.7376545,3.6921861,0.032884137,5,0.65701906,0.2786485,16,
1009,default,7.0829178,3.1066943,0.053342122,7,0.5202529,0.65810484,27,
1010,default,5.8903402,3.8063977,0.034226844,7,0.25502513,0.78660981,25,
1011,default,7.251671,3.1817065,0.042161027,11,0.19063221,0.52603877,35,
1012,default,7.4815618,2.6137809,0.061642498,8,0.29277833,0.74512539,38,
1013,default,5.8703992,3.6355559,0.042966652,7,0.26726169,0.77152537,19,
1014,default,7.13201,3.115583,0.048728089,12,0.23478442,0.73097831,34,
1015,default,7.1662242,2.9352359,0.060250964,5,0.26350595,0.79936218,34,
1016,default,6.6818733,3.4468497,0.048361896,9,0.43176966,0.7200625,20,
1017,default,6.035677,3.3444084,0.042966652,7,0.31514919,0.61878164,20,
1018,default,7.3838745,2.9417823,0.052829452,8,0.29342654,0.79847488,44,
1019,default,7.1589276,3.3036388,0.048996631,7,0.29079031,0.7082879,31,
1020,default,6.7047676,3.3624318,0.049143108,7,0.30563287,0.75143597,25,
1021,default,7.0155255,3.1732527,0.056076363,5,0.56696246,0.70810823,38,
1022,default,6.9445227,3.2662928,0.049338411,6,0.42727113,0.74323763,33,
1023,default,7.4894594,3.2105638,0.060250964,10,0.36718552,0.72698221,39,
1024,default,7.0296233,3.0084896,0.049509301,9,0.32723081,0.6135168,32,
1025,default,6.0135866,3.6961205,0.038596748,10,0.44106339,0.66788731,25,
1026,default,6.6997653,3.3229508,0.042307505,10,0.26327417,0.79040595,25,
1027,default,6.8967931,3.1578591,0.044529076,9,0.21940559,0.68533946,31,
1028,default,6.4103801,3.1201056,0.054050095,8,0.53100445,0.75140103,19,
1029,default,7.1586093,3.1539231,0.055929886,6,0.34211078,0.60283189,22,
1030,default,7.5556728,2.8247928,0.056564621,8,0.3165846,0.6584788,56,
1031,default,5.4478647,3.7881431,0.040134759,6,0.26361609,0.7099751,25,
1032,default,6.6155656,3.3768728,0.047824813,8,0.27382302,0.57231092,27,
1033,default,8.2637543,2.5480062,0.076607588,10,0.2132781,0.69432082,57,
1034,default,7.8794472,3.1887869,0.057467897,7,0.31970282,0.73000492,50,
1035,default,7.6741502,2.7720501,0.063473463,7,0.25370205,0.72372722,38,
1036,default,8.4850441,2.9573924,0.051364679,11,0.19879562,0.57484335,57,
1037,default,8.2952404,2.9154929,0.053439773,10,0.27101397,0.67440426,39,
1038,default,7.4007723,3.4724483,0.043454909,13,0.20439163,0.67185644,37,
1039,default,6.6366055,2.9177783,0.039573263,11,0.21439374,0.69510278,28,
1040,default,7.3111668,3.0455736,0.050681119,6,0.23631769,0.73018896,35,
1041,default,6.8547511,3.1813389,0.050974074,10,0.19260315,0.78925996,34,
1042,default,6.6876665,3.4990502,0.05324447,6,0.50963312,0.73870474,25,
1043,default,5.8730582,3.9011004,0.03461745,10,0.2433132,0.7384698,21,
1044,default,6.0799225,3.4386537,0.052756213,5,0.44430125,0.78186434,24,
1045,default,7.378732,2.6353042,0.063131683,5,0.64492593,0.83995134,39,
1046,default,5.9590329,3.8045407,0.03937796,9,0.22838177,0.62857478,22,
1047,default,6.3984063,3.2715709,0.04252722,6,0.37237301,0.64959985,38,
1048,default,6.6866863,3.1295864,0.050949661,5,0.44798614,0.77302308,26,
1049,default,6.6683775,3.2970582,0.047141253,9,0.32415471,0.76189564,32,
1050,default,7.6748206,2.9860285,0.050998486,10,0.19727891,0.6647249,45,
1051,default,6.4639476,3.1617695,0.048972218,8,0.35913233,0.74884344,27,
1052,default,7.5729813,3.4281932,0.044602314,12,0.19804912,0.76824862,38,
1053,default,6.8013831,3.3157046,0.04906987,7,0.29370861,0.74559551,34,
1054,default,6.0709598,3.2914019,0.046652995,5,0.39168877,0.68325058,23,
1055,default,6.430812,3.018125,0.042771349,8,0.39174432,0.52411249,21,
1056,default,6.8932731,3.2950157,0.053415361,8,0.37431419,0.74645533,31,
1057,default,6.7078152,3.4590328,0.054391875,3,0.59801957,0.67459678,30,
1058,default,5.2530902,3.9681127,0.03342122,9,0.27871389,0.62288393,20,
1059,default,7.0935614,3.280599,0.041916899,10,0.30731874,0.58955862,44,
1060,default,7.3431333,3.2170768,0.049143108,7,0.30337547,0.7644995,34,
1061,default,6.2467331,3.8151031,0.036668131,8,0.29715287,0.66538255,26,
1062,default,7.3221233,2.8511969,0.06361994,9,0.35687042,0.73063381,51,
1063,default,6.0117716,3.7046515,0.041013622,10,0.18295981,0.75500328,26,
1064,default,6.4463451,3.3829497,0.049631366,8,0.31383605,0.76603331,32,
1065,default,8.1160818,2.9486124,0.059909184,14,0.22627084,0.62100087,46,
1066,default,7.0677193,3.3113985,0.046677408,9,0.30360009,0.61214575,33,
1067,default,7.1215562,3.2707436,0.051975001,11,0.18135137,0.56857227,23,
1068,default,7.2932981,3.0942572,0.049387237,10,0.21442619,0.6635293,44,
1069,default,5.5840577,3.6371585,0.039988282,8,0.25947968,0.71152803,25,
1070,default,6.3681918,3.7857528,0.037742298,7,0.44318484,0.75433328,27,
1071,default,5.8042998,3.4163942,0.033909477,7,0.48182058,0.77668045,21,
1072,default,6.2773593,3.3261199,0.048313071,8,0.46471168,0.64995459,28,
1073,default,7.6328971,2.9464157,0.04465114,14,0.15160376,0.71797995,41,
1074,default,7.4777177,3.4341099,0.03835262,9,0.30343133,0.73078341,31,
