seed,pin_set,shoreline-development,hypsometric-bimodality,shelf-fraction,continent-count,largest-continent-share,plate-size-gini,refusal
8156,default,10.748408426451928,1.4758189324999182,0.6632732776719886,29,0.7456248459452798,0.7053000341780187,
8157,default,11.38411402758756,2.1434477865258623,0.11337337044089645,82,0.3697635697635698,0.7713860044312659,
8158,default,9.750680095211203,2.4475378194640984,0.06415702358283287,70,0.38163345056662756,0.7566079896144777,
8159,default,12.079006598428164,1.20391173119401,0.5972608759337923,24,0.9937711511108931,0.7589825800606524,
8160,default,11.769140785507261,1.919903725457514,0.15931839265660858,86,0.5445389588295338,0.8053238957901185,
8161,default,11.001411904051427,2.0365317397646283,0.12145403056491383,74,0.6482574884792627,0.6286802402226455,
8162,default,10.17846831601192,2.328736082701166,0.07304330843220545,68,0.8101746393318148,0.7592231824617939,
8163,default,10.84805859986819,1.9166226259352537,0.1835115472877301,94,0.8631469260159778,0.86308491310303,
8164,default,8.721880266407316,1.9452531664019177,0.12606806308285728,33,0.35599748467222136,0.8482224717760092,
8165,default,10.439397802186845,2.1686612673443832,0.11898833064791758,99,0.8174615504116824,0.7560611732283038,
8166,default,15.659979231085309,1.2760904621458142,0.6307553342121966,52,0.4406493506493506,0.7476397762028348,
8167,default,12.475789760659646,1.292287281212893,0.6124945071041453,39,0.9340898244869823,0.8236902494995362,
8168,default,11.61946131261607,2.2234352344303434,0.09647966407890239,109,0.4693828156514724,0.7501168330229411,
8169,default,12.154997973858757,1.3881117079113887,0.5670377422977394,27,0.9843888505860336,0.800104975343001,
8170,default,11.88439113677681,1.9397217940247937,0.16637371222108296,57,0.9254958877600387,0.8005971536072605,
8171,default,9.600061752094367,2.616759694069798,0.055905473365558324,73,0.551349267540478,0.7954319310243809,
8172,default,9.368418931499104,1.9888367184854803,0.20472633172208388,61,0.5220512061565784,0.7623081555262601,
8173,default,13.301997125175554,1.506425734909912,0.5968702700063473,67,0.918604032558387,0.7781876180880136,
8174,default,8.891349055975418,2.595728033805471,0.04855719935550022,57,0.3826565143824027,0.77110492651726,
8175,default,12.006755343988626,2.146064317638983,0.08844782969581563,80,0.6103896103896104,0.8040437815367985,
8176,default,10.034322372027214,1.5148922353154906,0.6817294077437626,35,0.6255476279884842,0.850635548394447,
8177,default,10.8273388620775,1.8042249811435913,0.22586787754504176,74,0.4650797586577403,0.7094746350275867,
8178,default,12.065830751147471,1.629907490426722,0.559665055417216,55,0.9259712790827118,0.7527122699086957,
8179,default,12.728968685119954,1.779741251898598,0.19391143010595185,86,0.7665490123227444,0.7217686078386241,
8180,default,8.808655410477922,1.0692330470197766,0.6733069674332308,12,0.9925480649808733,0.5652773030830742,
8181,default,7.6646505344423534,1.2835360543980445,0.6740881792881207,23,0.9516025297459535,0.7537338129106108,
8182,default,12.847348120002094,1.5135266854071021,0.5367413700502905,26,0.9867051735298511,0.6185977247204726,
8183,default,12.876929776999502,1.489867552350153,0.4640642546750647,49,0.8727360931435963,0.8138581919647299,
8184,default,12.364736281960406,1.2047494565405148,0.6259704116009961,31,0.9553856686444546,0.7695634281250219,
8185,default,9.244611424109232,1.8254038139794395,0.6123724427518188,27,0.9537504401925109,0.712953469068893,
8186,default,11.926054322737079,1.4815568525012621,0.6605146233094087,36,0.5384880673196303,0.8595754253070789,
8187,default,12.026617447442716,1.7472027953783635,0.16822909037644646,69,0.885968660968661,0.7070568218949644,
8188,default,13.916591081141888,1.8864231115806662,0.19542502807480103,98,0.5664220722042853,0.7687405400126948,
8189,default,11.754942038045675,1.6498755439707493,0.5550754357697378,31,0.9791293348793085,0.3953387692658237,
8190,default,9.420054123159888,2.0661912701027783,0.12247937112445681,69,0.40887330591328974,0.8628989469915205,
8191,default,10.472559261653178,1.360838852813988,0.674429959474635,35,0.7748502994011977,0.7745182896786824,
8192,default,12.640769556383596,1.1571107294175547,0.6894438748108003,56,0.6086679043861685,0.7717840481865677,
8193,default,12.504445050884971,1.1727749778966041,0.6608319906254577,45,0.8237641675091789,0.702856305844441,
8194,default,13.250568489468831,1.2572243503785847,0.6796299008837459,41,0.9641535910192627,0.8079106577715045,
8195,default,10.658123065416145,1.7329080027702257,0.5851765050534642,46,0.9206167592895281,0.7539426785801475,
8196,default,13.09925701598942,1.3622413281438692,0.638201259704116,31,0.8817727424191936,0.7732559716593701,
8197,default,9.526039469110083,1.4467433520813533,0.6084175577364387,26,0.9012678288431062,0.6444997802841659,
8198,default,12.554155315488359,1.4127202390980769,0.6939846687173478,62,0.4403949470015972,0.81908789270225,
8199,default,12.385606635008088,1.5508241918421388,0.5689663590644988,56,0.9166755574522565,0.8200095397986127,
8200,default,8.504887410263406,1.3045100005955708,0.7553342121966701,18,0.8570709250467559,0.7195632537473755,
8201,default,8.147803254807739,2.4540738440890144,0.05436746252624384,54,0.37015489782561267,0.6832625360089839,
8202,default,10.956428231568825,1.6823175415844247,0.6444753674137005,55,0.39430686750063826,0.7657585078853573,
8203,default,11.718552508223029,2.1849609479641074,0.08200283189297397,64,0.4425362368619908,0.7386602216688638,
8204,default,12.583696282748905,1.7712029546849581,0.21383233240564425,95,0.544429882044561,0.7974314947729333,
8205,default,9.985538800953606,1.1708723433416142,0.7553342121966701,36,0.6274197056477924,0.8670719203163908,
8206,default,9.932347020406585,2.113720742072117,0.12064840583955862,79,0.4096263884214069,0.8481458424881598,
8207,default,12.70608977605692,1.686535837218232,0.28609442898295984,80,0.6299206868951466,0.6040983575771914,
8208,default,13.160734854375505,1.33020258736847,0.6254333284507593,33,0.93329473074696,0.7678963778275334,
8209,default,9.936277171616153,2.1961226658427613,0.0681607343391436,65,0.33614804168163853,0.7508983936331233,
8210,default,10.115204675707314,1.1590567426890486,0.6706947902934427,20,0.9905144291091593,0.3842748563709453,
8211,default,9.812584776733711,1.576881311424842,0.6535813680972609,47,0.8015529607017959,0.7607313344826163,
8212,default,11.655676498225587,1.920693434280631,0.15695034422147355,109,0.3705075954057058,0.7894864617070565,
8213,default,10.604008561787484,1.644376752043125,0.6499682632683951,36,0.5532079180120736,0.8246331966212588,
8214,default,11.414995485041414,1.360074390317168,0.6665201894438748,46,0.8213289581624282,0.7824354575489774,
8215,default,13.228816074070572,1.4469798583811126,0.5515355695522679,42,0.5576466948540786,0.7588285517097588,
8216,default,11.338735325108402,1.3377998072208115,0.6451589277867291,34,0.7157627118644068,0.8015065266546453,
8217,default,8.15406913646779,2.646211285330235,0.043479322298715886,42,0.3587867031126003,0.7744847528061238,
8218,default,10.428257035014278,1.0963641772468922,0.7272594111615643,35,0.49343815773183114,0.8103689598489656,
8219,default,8.796129126244411,2.181820493655162,0.08878960988232996,55,0.942764502713752,0.7258495678921928,
8220,default,8.582443318222577,1.5294614217750933,0.596528489819833,29,0.9549860781685057,0.8571795682262637,
8221,default,10.983718297325701,2.3240510719741323,0.0657926859040086,70,0.3067576689417235,0.8053928030857869,
8222,default,10.550876253102974,2.301811919578198,0.07926859040085933,83,0.6330969643853079,0.8147958270266751,
8223,default,11.727009474312887,1.9858264065469644,0.11957423953908501,71,0.6551970048136923,0.7084330192210668,
8224,default,9.974782600446547,2.0929161260693987,0.10167960548801327,52,0.33648943918426805,0.8726925142627502,
8225,default,11.804984271509193,1.2482255397135131,0.6570235828328694,32,0.6060943451508937,0.766103775624795,
8226,default,8.14099907551258,2.511906361268342,0.046994775645720424,62,0.5340645621544498,0.7543961661436394,
8227,default,11.207564749564735,1.84976047837004,0.23587715443581855,87,0.5797036942837159,0.845810751428153,
8228,default,12.908498107406743,1.6298975787348384,0.25865436257995217,71,0.8459502003434459,0.7632355639962354,
8229,default,11.65742847902978,2.038242961689451,0.11862213759093794,73,0.38616370955717905,0.8498608466383477,
8230,default,10.857186445750383,2.1823332313334682,0.09428250573702456,71,0.45054428168256955,0.642511875117705,
8231,default,9.945133297228349,2.0344101604885227,0.16390801230408672,61,0.9702380952380952,0.7159447637264955,
8232,default,11.470445439277404,1.2308544543138753,0.6238709047409794,33,0.8399047760749888,0.7674171470257944,
8233,default,6.579292695434486,2.8194356509874567,0.03596015819540062,36,0.27585649644473176,0.7883648259362335,
8234,default,10.600032326525575,1.7609900082020016,0.20743616034373322,40,0.6330542635658915,0.811215272691763,
8235,default,12.168168267735918,1.7867656952891602,0.19054245398173916,94,0.5976357923088433,0.706349069582425,
8236,default,10.09599602445925,1.3229703094635161,0.6530686978174893,29,0.9413205929192698,0.8501271688616057,
8237,default,10.432887817075319,1.4537444530618375,0.6182803574044237,46,0.872971643992788,0.5603265279550618,
8238,default,11.695320473107436,1.7354452203999937,0.6287534788340413,68,0.8828870779976717,0.6464062035323204,
8239,default,10.987359577269972,1.5498980857276237,0.594160441384698,36,0.9296132238547969,0.6071394721650194,
8240,default,10.77807681235306,1.2598760998034708,0.6990381329036668,29,0.9127003253404025,0.7313269709637076,
8241,default,11.393720898705375,1.2377286290955174,0.663932425174552,57,0.4614189229573845,0.8350069712307886,
8242,default,9.376615068598303,1.147609897848497,0.7058981495044188,33,0.9322268326417704,0.5342838077567826,
8243,default,8.384419767801903,2.8133014921005173,0.04001269469264196,78,0.3448911840649207,0.773955598622363,
8244,default,11.939286707168632,2.048911532286953,0.11347102192275768,136,0.43309229453386205,0.7562789902836777,
8245,default,13.003210689214567,1.4546587846486396,0.6297299936526537,55,0.48673518164435947,0.7099537376104683,
8246,default,13.177765673304947,1.7328838477488404,0.16061227479126997,78,0.8539855072463768,0.6521947170548312,
8247,default,12.272156869171683,1.4919955165431569,0.6420340803671696,92,0.43095381829157864,0.7939568990771935,
8248,default,16.163563730297483,1.5631787786712148,0.2960304672623407,97,0.6644272059842083,0.7720726777413462,
8249,default,7.920521899089203,2.644629546730177,0.0443093598945364,51,0.7256905032160423,0.7481131420906153,
8250,default,12.89811070311541,1.0804574963256355,0.6781407157853621,45,0.8614071335363201,0.7736536301938384,
8251,default,11.628917472368968,2.1801905872490033,0.08925345442117084,122,0.29137510810598316,0.8034788340413066,
8252,default,13.358454439968693,1.4589337175696746,0.6025096430838338,60,0.6272862755724157,0.8268509981991918,
8253,default,11.096978617598857,1.747221297233519,0.5388164640398418,53,0.9816114466024699,0.8092952004296665,
8254,default,10.552012811462692,2.053177952377392,0.12855817587031884,108,0.45849802371541504,0.8226097831034587,
8255,default,12.922707526391694,1.3081101602362137,0.6675943557443484,43,0.9231528482797519,0.651885936334601,
8256,default,13.548428656567209,1.4616259473956192,0.6926175479712905,110,0.6583270535041447,0.8149673430909699,
8257,default,8.768336391173895,1.3441874026693277,0.7246960597627069,27,0.7359683192445359,0.6616864410917436,
8258,default,11.7685716947959,1.81934152349734,0.19647478150480935,61,0.9543072484248954,0.7311068795468971,
8259,default,10.300696776857203,1.4077985792692094,0.6511156681802647,34,0.9142205414490666,0.7845340396790521,
8260,default,11.73898755764663,1.4219445219679638,0.6680093745422587,31,0.6199344936099158,0.7818002050681119,
8261,default,7.623771170290449,2.496057343189646,0.06645183340657194,46,0.5594949350834642,0.8019627947854109,
8262,default,11.151598479787928,1.696685258543462,0.5669400908158782,47,0.9346063870300854,0.6249304233191739,
8263,default,11.582509092158489,1.4396260948573774,0.5752404667740832,20,0.976481095564156,0.8426712562863141,
8264,default,7.389867391597698,2.7772289207591574,0.04072066793613593,55,0.6748659460379607,0.4858025595538411,
8265,default,11.809215316290448,1.4061709106779368,0.6670328597236463,40,0.8962224406684455,0.6613934866461599,
8266,default,11.942768148106962,1.9714767081742772,0.16105170645964553,84,0.4382649630127774,0.7796057449908644,
8267,default,12.986242077579476,1.420429899789143,0.7155656462086812,65,0.4215113745315088,0.7247424442165908,
8268,default,10.141569803750713,1.3401219780398963,0.645061276304868,23,0.9653052261747914,0.7474732679068405,
8269,default,13.783529916698287,1.33885030827448,0.6367609003466628,43,0.9346774193548387,0.6720259341777617,
8270,default,8.948795385328594,2.130818098963056,0.10534153605780967,78,0.8312751187431494,0.7934157203467143,
8271,default,12.346582923926537,1.4672064229194677,0.7136126165714565,61,0.3322648671446647,0.7836797741587547,
8272,default,12.5954056413949,1.1910634291282614,0.6427908793515942,39,0.8992210904733373,0.7939296755144047,
8273,default,9.120588288888495,2.4411535950110954,0.06012889995605683,96,0.29096826688364524,0.6983311361749913,
8274,default,10.107702378586463,2.042614632654115,0.11364191201601484,55,0.6571666898373418,0.564342561398369,
8275,default,11.193021085832019,1.4192022589481177,0.6345881548752502,41,0.9465109314165918,0.7896831209413604,
8276,default,9.082169639893392,2.2687204070998455,0.06916166202822129,66,0.5184772929652716,0.6992822616083199,
8277,default,12.988930778747685,1.7671841599010965,0.24635027586543626,95,0.8800373339189634,0.7730942267048904,
8278,default,8.35279311270477,3.043442240710594,0.03837703237146624,50,0.26526176526176526,0.8196416718461541,
8279,default,9.260765068726455,1.1521314189251735,0.6864899174844978,29,0.8758096939915122,0.8125161299322718,
8280,default,12.594824283674505,1.6318526510067701,0.6795078365314193,85,0.3397391304347826,0.812750842244031,
8281,default,12.030093289634639,1.6856436034405042,0.22691763097505005,50,0.31426097906500866,0.809691622364487,
8282,default,9.19499691622483,1.5776111099105985,0.6735022703969533,43,0.40257951414976206,0.8473986342742752,
8283,default,11.43510416567614,1.708268008369133,0.2881451101020458,70,0.7744430335911348,0.7985264728116386,
8284,default,7.425956687761972,3.142977491092959,0.033421219667008444,34,0.715,0.6665502360536784,
8285,default,13.588625469068218,1.575389991822101,0.5683804501733314,90,0.4185609504758441,0.6660656049593483,
8286,default,13.020744847337035,2.0552099193227735,0.10253405595429911,94,0.6305492316448492,0.5837677920095772,
8287,default,11.521488128321671,1.4454904807118165,0.5696255065670621,37,0.957820372967638,0.7194650474275492,
8288,default,11.68712708547251,1.239419807255241,0.6640056637859479,24,0.8434126674470022,0.8011754797129047,
8289,default,11.712341257144557,1.4492380905477666,0.6007763292807968,53,0.6845201411843801,0.6689045131259865,
8290,default,10.120168217686409,1.9035781814349726,0.15961134710219227,83,0.5964389300676765,0.7546806984334449,
8291,default,9.585148906139455,1.0506951340572896,0.7218153410478004,24,0.923202170963365,0.7890727991797275,
8292,default,13.551811696435111,1.7002323192503455,0.1476246277037254,80,0.26160596752961823,0.7804236679291607,
8293,default,11.995787800959649,2.083653820772092,0.122967628533763,92,0.680956129678666,0.8274819537491744,
8294,default,11.55018389922399,1.5098840374768085,0.5906449880376935,36,0.9107911898609573,0.6051837913563416,
8295,default,8.349737432447066,1.508216666533356,0.6645427469361848,28,0.9073346845705599,0.7414005663785947,
8296,default,12.76350874430341,1.7294616840106585,0.25020750939895514,116,0.6724079126875853,0.793749791205713,
8297,default,12.121832218043517,1.7617576658465057,0.16837556759923833,134,0.38520625889046944,0.7118816278037019,
8298,default,14.471091539939419,1.263188786346196,0.6768956593916313,48,0.6402815062032939,0.7826934109662613,
8299,default,11.032173886725563,1.3746762659059713,0.6642986182315317,37,0.6459499600137096,0.8226323584460393,
8300,default,12.231731376220802,1.2227224954817484,0.6201113226893218,32,0.9339321137315406,0.6917593416787791,
8301,default,11.551902663207875,2.026266977519292,0.12118548898979542,93,0.4727348701163034,0.807308515906729,
8302,default,12.446003506362304,1.350433800211467,0.618939504906987,55,0.9691605501757848,0.59186720658486,
8303,default,12.501385626725055,1.4039552469137908,0.6572921244079879,49,0.8961246249122135,0.6200754214092257,
8304,default,7.977282902036992,0.9773279760359218,0.7391240662077047,15,0.5497129860283765,0.8710512182022363,
8305,default,7.6608781461094395,3.379078570708644,0.028050388164640398,43,0.24313687847955462,0.5894661951495115,
8306,default,12.596444191075541,1.5834843079704204,0.5857624139446316,41,0.8345113197128659,0.8056613446609053,
8307,default,9.681627476709375,1.0287733258930511,0.7139788096284361,36,0.9553225806451613,0.5544992920267564,
8308,default,14.571309875112629,1.289975267532769,0.616962062399297,69,0.7388931591083782,0.7284407228379692,
8309,default,7.3481810237550516,1.1894648147396458,0.7685904008593331,17,0.5244905008635579,0.8305746789707533,
8310,default,11.453855218497607,1.6755099722305746,0.2773057956154485,62,0.9087696755541278,0.6830314275019125,
8311,default,10.484716113184678,1.4893368138535246,0.5923783018407305,42,0.983459682977257,0.706520677701284,
8312,default,9.511139924892078,2.18135798504931,0.10023924613056003,56,0.8647125816699635,0.6759533225916703,
8313,default,11.189723456430448,1.5895881249454853,0.6701577071432059,48,0.7706619227633237,0.7142942990313725,
8314,default,10.853507679651246,1.4220388473035053,0.6030467262340706,29,0.9878525624315729,0.8226088497559618,
8315,default,10.326217374104097,1.323534647337198,0.7419559591816806,65,0.42783545390679883,0.6777582474814057,
8316,default,11.340721905823584,1.23348592204515,0.6140813436843904,31,0.8644971862001468,0.649947919209674,
8317,default,10.274767380500712,2.2176451278004947,0.08356525560275377,90,0.7726055450535602,0.8652913065768273,
8318,default,11.613659636345934,1.2632405947028458,0.6578047946877594,37,0.6849739647904786,0.8360156974757091,
8319,default,12.366663741635449,1.5141408412703476,0.646330745569064,67,0.668652700365174,0.844087202773302,
8320,default,8.217931266704303,2.4605197431862615,0.055832234754162394,45,0.7814107883817427,0.8341682535032469,
8321,default,7.502130396230873,2.9276892716022296,0.0393291343196133,47,0.4629418472063854,0.8072819284444406,
8322,default,11.930002266002251,2.0186940972925123,0.11156681802646355,123,0.7893819196233981,0.7733912449077938,
8323,default,13.947088206660164,1.357583622554055,0.693447585567111,43,0.6853648249683678,0.8291351071252506,
8324,default,9.99519824497086,1.767396940251164,0.18312094136028514,52,0.3262897526501767,0.7186782871930082,
8325,default,13.510329827382144,1.8289269689845584,0.16852204482203018,92,0.45813700616165276,0.7486530033768939,
8326,default,12.836156222153752,1.6116262006847732,0.23494946535813682,74,0.8954650269023828,0.7576600929464559,
8327,default,11.583668358511717,1.341924116631449,0.6833894829354036,33,0.9346938775510204,0.7780739872727569,
8328,default,10.774979800932678,1.9978117341995265,0.13456374200478494,64,0.8398883323754003,0.6131222666303962,
8329,default,11.016992903074172,1.0966443593845048,0.7918070406718422,37,0.4436967249887842,0.8964431732619964,
8330,default,12.694869162761789,1.280885380867548,0.6290464332796251,52,0.9639521460803862,0.7015063582900214,
8331,default,11.471513840909799,1.2652764615046637,0.6356379083052586,31,0.8527931813514069,0.8058961964747815,
8332,default,8.20793734087352,2.817718395980213,0.04616473804989991,66,0.29729083665338646,0.6314127379382981,
8333,default,12.474752639904374,1.2911125487657842,0.6575118402421757,47,0.9606574887253738,0.6282001204368275,
8334,default,10.440203662426377,1.1836496481669727,0.6899077193496411,36,0.9569977978957671,0.5685408776078178,
8335,default,9.932953077954199,2.419820563898757,0.07150529759289097,93,0.5137125101323966,0.7490234851813877,
8336,default,9.974213849306746,1.5928418402934272,0.5546360041013623,25,0.9873647984267453,0.7372035870644338,
8337,default,10.857247922780907,1.8286097177390146,0.16993799130901813,67,0.8586741675535958,0.7734944286870462,
8338,default,10.600219673025089,1.6766220657906954,0.5923538889702651,55,0.8532034346103038,0.7118548898979542,
8339,default,13.088497116664731,1.5485140574787206,0.3631658610419413,68,0.717564870259481,0.6506062529498884,
8340,default,9.113139120257062,2.3835586985937143,0.0867877545041746,69,0.5414346327234155,0.648823220892377,
8341,default,12.141623946633652,1.227218974328465,0.6974512963234217,54,0.8802308802308803,0.7513116011535474,
8342,default,11.04658476496062,1.8348717764903675,0.15133538401445243,73,0.41464442197505896,0.8133337673399195,
8343,default,11.796196897477621,1.4191992726435372,0.6002880718714907,43,0.8363093757771699,0.6346028025975294,
8344,default,8.518376755942528,2.394841854386389,0.08559152385137445,52,0.6964851171627613,0.8493691016761178,
8345,default,12.532648006574401,1.407433391241159,0.682950051267028,74,0.44562647754137114,0.8727926696287616,
8346,default,13.517921876009678,1.3700955547713636,0.6360041013622382,65,0.7951188182402055,0.6932987458084676,
8347,default,14.916574909844915,1.2276344122905098,0.6959132854841072,47,0.946765274168832,0.7456415628379889,
8348,default,12.993348973191267,1.2457707083594833,0.667008446853181,41,0.8803763440860215,0.7808508403205927,
8349,default,9.883400932326964,1.1021332333970675,0.6681314388945853,17,0.9146124921662837,0.7437462363491365,
8350,default,10.262234663936473,1.5395567235205359,0.6860016600751916,31,0.8238540755199569,0.7744336932077649,
8351,default,13.187972342916128,1.3163698076676411,0.6317806747717397,37,0.9422601530311948,0.78353493224786,
8352,default,13.464698313659024,1.3426354869654427,0.6308041599531273,35,0.47944237440575616,0.7565265052897179,
8353,default,8.751987399163461,0.95653947212736,0.7395879107465456,19,0.9826952440196799,0.8062328277649795,
8354,default,9.751467092061395,1.1733440108932902,0.6747229139202188,16,0.9684362345370833,0.8231844148234948,
8355,default,12.185002315055721,1.8297960221814589,0.19256872223035984,91,0.8318297478602822,0.7444805371980345,
8356,default,13.615409552187629,1.4777687514594748,0.549094282505737,48,0.9821310726432814,0.6774268042760794,
8357,default,9.586987407094433,1.653395212373783,0.7122943215663298,39,0.9477503628447025,0.674448269127484,
8358,default,8.50963883054187,3.109264620971829,0.039988281822176654,52,0.2196208745563024,0.8126179664776414,
8359,default,13.156987544499499,1.2039221529271835,0.6404472437869244,49,0.8744742801682304,0.6507536601867934,
8360,default,8.480099274234115,2.6931867687458144,0.04919193398759826,68,0.6802626711061783,0.8327747964484453,
8361,default,9.162075137053261,2.0169195138807496,0.11591230896928861,46,0.4156572298747145,0.8737935973178392,
8362,default,9.589780070897534,0.9570937234409564,0.720594697524535,32,0.9025149339892575,0.7776964015428935,
8363,default,10.016734922367442,2.2873208520295245,0.07572872418338948,59,0.4065689233865172,0.7829035232080237,
8364,default,12.597183494985826,1.689231592648557,0.5439675797080221,53,0.5490062404950443,0.7971192812850936,
8365,default,13.342379334022834,1.7119593392399979,0.23123870904740979,74,0.6116314334136116,0.8253518042590842,
8366,default,10.057542335683502,1.8237446216237314,0.5774376251159611,56,0.8358848744641764,0.7468141204042771,
8367,default,11.89304088923681,1.8080024240495445,0.13517406376641766,89,0.7937928408225438,0.7069938565729501,
8368,default,13.102419004263307,1.342677850803345,0.6547287730091305,34,0.793351302785265,0.6376824862067283,
8369,default,12.750880417997248,1.3603082829633104,0.6772618524486109,84,0.5577129084092126,0.8386990252840243,
8370,default,12.763463291057931,1.3356363768332156,0.6769933108734925,35,0.923098651225196,0.7862868598442747,
8371,default,12.537165945396383,1.7940822512919332,0.21036570479957034,59,0.8636127617838805,0.7343028730460985,
8372,default,11.13792996578581,1.7480179969684322,0.18465895219959963,64,0.761137573550014,0.8524435599689535,
8373,default,10.060834665331612,1.306155322517598,0.6226502612177139,26,0.9717082122648723,0.7889489910509391,
8374,default,12.86794221148846,1.5287362256650656,0.6455739465846394,77,0.7534065249552285,0.6884251923068387,
8375,default,10.96622621561277,1.3696307853260177,0.6733313803036961,17,0.6998048058154406,0.5863971485767296,
8376,default,8.300050042229836,1.2330715734373376,0.6399101606366877,31,0.9776991150442478,0.4635906449880376,
8377,default,8.803597002704274,2.6593460285860706,0.05304916752111713,55,0.4018303468430362,0.789276979550892,
8378,default,10.506800982129606,1.8054440988738851,0.1423758605536839,56,0.3060254841264128,0.8746831021622292,
8379,default,12.901961053850032,1.2513150519574914,0.6016307797470827,52,0.9625089022281005,0.6464100873980763,
8380,default,11.86430201169637,1.7945272658069775,0.19435086177432742,84,0.43863592575942456,0.81389554889127,
8381,default,11.478528988879109,1.0122743431604933,0.6980616180850544,39,0.8485556176067421,0.8604672998989682,
8382,default,13.722512321792346,1.1676799524570916,0.6760412089253455,38,0.9457812335820112,0.6868417132076134,
8383,default,13.273427261579855,1.3999401830810516,0.6209657731556076,83,0.7632684456541033,0.7864433894254934,
8384,default,12.028839584047999,1.839849046511445,0.2040183584785899,63,0.9379896649441574,0.6812324877030009,
8385,default,13.010879233720045,1.3329038483693365,0.644597431766027,54,0.3808033385498174,0.8015391984924722,
8386,default,9.080253428681225,1.4653695901777972,0.6606366876617352,33,0.9225137636171957,0.8469936906292552,
8387,default,11.81520964070866,1.3631954849811247,0.7753283531077584,57,0.6010292524377031,0.7036721395883547,
8388,default,11.572800860530556,1.3956598084248135,0.6971095161369074,35,0.3246144061058992,0.7406799798186938,
8389,default,11.390790326878248,1.511220597675207,0.6090278794980714,60,0.8942272272799032,0.8196599065208996,
8390,default,12.005513769930214,2.1219066047118216,0.10082515502172745,124,0.4620893318567737,0.7494311801181583,
8391,default,10.14106834147173,2.659377461261854,0.04743420731409599,61,0.3467885455427924,0.8309132041078724,
8392,default,12.17055652677102,1.6053700133139048,0.6097602656120307,62,0.794777690872992,0.7799496190688027,
8393,default,15.924504451775883,1.1016594254800143,0.6952541379815439,40,0.8690815177802794,0.6612424320101558,
8394,default,13.22287671391248,1.8072486714680531,0.21429617694448513,115,0.5497737556561086,0.7594646059564765,
8395,default,11.618426778100044,1.1062294232302996,0.6527025047605097,32,0.9290547467705557,0.7537056374830489,
8396,default,11.311472612241154,1.0943958526597122,0.6388359943362141,22,0.9121443089430894,0.7894663642429864,
8397,default,12.789739171497965,1.5970685687878563,0.5416483570138176,58,0.9365466748017084,0.7370340532417581,
8398,default,9.23671920423907,2.2059839120883695,0.08090425272203505,68,0.35331167539614133,0.8352552920445113,
8399,default,12.415535430240483,1.2645795868698138,0.6667399052780626,47,0.5323559803668303,0.8180527543351626,
8400,default,9.49197682165908,1.443820045332717,0.6366876617352668,31,0.9813600866442456,0.4648454665299544,
8401,default,13.749948203778532,1.4577305654771036,0.592500366193057,56,0.9222794786298878,0.7833248309198264,
8402,default,14.829120754641083,1.1370586221103731,0.6976710121576095,48,0.561018921070357,0.819244317032511,
8403,default,12.88033668861959,1.580947256993063,0.516258971729896,62,0.7963746944129748,0.6264464625750694,
8404,default,12.378523570674652,1.449626221136348,0.648137297983497,41,0.8215806909607194,0.8467070089351105,
8405,default,9.653092523388075,1.3158993419004417,0.6825106195986524,13,0.6598280462496294,0.7585607799098351,
8406,default,9.059619983932883,2.560615214081275,0.044577901469654804,58,0.35418933623503807,0.7326078092153967,
8407,default,9.121622311961074,2.568479486284146,0.06091011181094673,73,0.7507467640225689,0.7291786383627603,
8408,default,8.499061846713317,2.786366191601365,0.04631121527269176,45,0.6078025599754733,0.6170987744739027,
8409,default,12.82106449711647,1.6006671886365769,0.5499487329720228,68,0.8086916881932837,0.7831041822546143,
8410,default,10.479354323723665,1.7510009007433942,0.19044480249987794,71,0.36526996389285415,0.8584588271127014,
8411,default,13.405894724982064,1.4095514029563208,0.5908891167423466,57,0.9247133908521451,0.8041254878983966,
8412,default,8.670443234635346,2.907072323203817,0.04015917191543382,61,0.44966322406825326,0.776238604420822,
8413,default,11.540786571419362,1.556824670229099,0.5644499780284166,39,0.9498945147679325,0.5758717138532576,
8414,default,9.307277314363809,0.9952483231388907,0.7007958595771691,19,0.8649260488982795,0.8299507945033067,
8415,default,12.459780130172321,1.1479995618283168,0.6601972559933597,26,0.9347644270978533,0.8111488154332742,
8416,default,11.31160069243023,1.2601298275119306,0.6824129681167912,36,0.8989460236346215,0.7919116672595505,
8417,default,12.806883455720959,1.388333965971512,0.6114203408036717,39,0.9621886622337428,0.7635782507614939,
8418,default,10.77739249391123,1.2826430342428963,0.6689370636199404,39,0.9407151475265987,0.8108051364679458,
8419,default,12.685003957226366,1.0618821969496195,0.675845905961623,38,0.9436283608209153,0.6830812704457789,
8420,default,9.238596627401693,1.9231838574815538,0.2267955666227235,48,0.9108617841409692,0.7933914359650407,
8421,default,9.72265239383943,0.9713770631135662,0.7013573555978712,32,0.8604545683616389,0.7416630047360968,
8422,default,10.435811047430827,2.0114105318512894,0.11603437332161516,52,0.8060545829829524,0.8172683796792406,
8423,default,9.248415963200788,1.8129661022635768,0.18861383721497973,60,0.33622462666547437,0.7347341882276701,
8424,default,8.684545690746905,1.8018597618326173,0.6546555343977345,38,0.665151945470037,0.63890923294761,
8425,default,10.067518592761303,1.604158243472117,0.569137249157756,28,0.8772054350030419,0.810282276468328,
8426,default,10.479719473847071,1.378057921869127,0.5912064840583956,50,0.9669478565438311,0.7038678124440538,
